Name              Surname                   Final(Avg)      Final(Med)
Vardas555         Pavarde555                      2.76            2.20
Vardas580         Pavarde580                      2.76            2.20
Vardas5859        Pavarde5859                     2.76            2.60
Vardas5959        Pavarde5959                     2.76            3.00
Vardas6690        Pavarde6690                     2.76            3.00
Vardas6838        Pavarde6838                     2.76            2.60
Vardas6888        Pavarde6888                     2.76            3.00
Vardas6980        Pavarde6980                     2.76            2.20
Vardas7081        Pavarde7081                     2.76            3.40
Vardas7116        Pavarde7116                     2.76            2.60
Vardas7503        Pavarde7503                     2.76            2.60
Vardas7668        Pavarde7668                     2.76            3.00
Vardas7678        Pavarde7678                     2.76            2.20
Vardas8163        Pavarde8163                     2.76            3.00
Vardas8227        Pavarde8227                     2.76            3.00
Vardas8339        Pavarde8339                     2.76            2.20
Vardas8465        Pavarde8465                     2.76            3.00
Vardas8640        Pavarde8640                     2.76            3.00
Vardas8925        Pavarde8925                     2.76            2.60
Vardas9117        Pavarde9117                     2.76            2.20
Vardas9167        Pavarde9167                     2.76            2.60
Vardas9237        Pavarde9237                     2.76            2.60
Vardas9284        Pavarde9284                     2.76            3.00
Vardas935         Pavarde935                      2.76            2.60
Vardas9369        Pavarde9369                     2.76            1.80
Vardas9481        Pavarde9481                     2.76            3.00
Vardas9586        Pavarde9586                     2.76            2.60
Vardas9646        Pavarde9646                     2.76            3.40
Vardas9933        Pavarde9933                     2.76            2.20
Vardas111         Pavarde111                      2.80            2.80
Vardas2178        Pavarde2178                     2.80            2.80
Vardas2266        Pavarde2266                     2.80            2.40
Vardas2827        Pavarde2827                     2.80            2.00
Vardas2855        Pavarde2855                     2.80            2.00
Vardas2924        Pavarde2924                     2.80            2.40
Vardas2990        Pavarde2990                     2.80            2.00
Vardas3216        Pavarde3216                     2.80            2.80
Vardas3361        Pavarde3361                     2.80            2.80
Vardas3611        Pavarde3611                     2.80            2.80
Vardas3841        Pavarde3841                     2.80            2.40
Vardas4188        Pavarde4188                     2.80            2.40
Vardas4430        Pavarde4430                     2.80            2.40
Vardas4479        Pavarde4479                     2.80            2.80
Vardas5234        Pavarde5234                     2.80            2.80
Vardas5367        Pavarde5367                     2.80            3.20
Vardas5866        Pavarde5866                     2.80            2.40
Vardas6132        Pavarde6132                     2.80            3.20
